,experimental bulk,cellanneal mixed bulk,"fold change, exp/mixed","log10 fold change, exp/mixed"
AGXT,0.00012343360709888223,0.00043458028509631554,0.284029467815195,-0.5466365999331234
AHNAK,0.002240833112325326,0.0008790314930977208,2.549206859959698,0.40640507850335406
AHSG,0.0005713032551367364,0.0012762946463521943,0.4476264605274266,-0.34908424895023393
AIF1,0.00014009342358231158,0.00026822983014497553,0.522288753292624,-0.28208932594462904
AIG1,0.00010310174605111817,0.00014826757889067001,0.6953762030952406,-0.15778017566204897
AK1,2.8993159879492707e-05,7.60183262929099e-05,0.38139697745748513,-0.4186227530276559
AKAP1,0.0002538244376377814,0.0002277134253243275,1.1146661084047396,0.04714479653822384
AKAP12,0.00012841450870927954,0.0001561819579618126,0.8222109031356722,-0.08501676844564497
AKAP13,0.0010475931822792942,0.0005277308528873897,1.985089892977767,0.29778017817230606
AKAP6,3.679641016013345e-05,6.830341136102672e-06,5.387199471727869,0.7313630564568284
AKAP7,3.6709668584318826e-05,8.865558453053861e-05,0.4140705718507071,-0.38292563387095346
AKAP9,0.0015289360840371018,0.0006229332255702088,2.4544140868992392,0.3899478348719876
AKNA,0.00017867839325335703,0.00011297855277685288,1.581524890005183,0.19907603122287318
AKR1B1,6.59223062012171e-05,0.00011261874817193361,0.5853581865478948,-0.23257830342611618
AKR1C1,0.0008770773688540433,0.0005075924116934585,1.727916628871358,0.23752278415294095
AKR1C2,0.0003711588698477346,0.0004475470264022794,0.8293181452492033,-0.08127883227185596
AKR1C3,7.504502364153133e-05,0.00012008919093618546,0.6249107272394708,-0.2041820201542886
AKR1C4,3.895964670381645e-05,0.00011931551123249996,0.3265262521307822,-0.48608189648015293
AKR1D1,0.00013079129648028631,6.125493896324083e-05,2.135195931854154,0.32943773332770165
AKT3,0.0001549723542974818,5.696013659835624e-05,2.72071598757286,0.4346832086420884
ALAS1,0.00010301500447530351,0.00019676972157858084,0.5235307731741848,-0.2810577853758842
ALCAM,0.00025748812954511953,0.00017957678916252835,1.4338608611165027,0.15650701034078154
ALDH1A1,0.0005657943990190989,0.0006892537690797093,0.8208796591341775,-0.0857205057364537
ALDH1B1,7.729500176102898e-05,0.00010233146727082057,0.7553395238286529,-0.12185778985388085
ALDH1L1,0.000170532860272987,0.00012154016873494218,1.4030987618989514,0.14708824140481067
ALDH2,0.0014074291871518782,0.0007796278885911217,1.8052576206519069,0.2565391869862626
ALDH3A2,0.00021277994330909998,0.00023270652875464904,0.9143703206257768,-0.03887787906688618
ALDH6A1,0.0003580370039383616,0.0001583321918212486,2.2613026436378307,0.354358690459485
ALDOA,0.0004800311083407872,0.0008337423706070864,0.5757547238378378,-0.23976249013613196
ALDOB,0.0018085271961443953,0.0034185244929343956,0.5290373668178666,-0.2765136519162711
AMACR,0.00014826316692902726,6.68216456002871e-05,2.2187895194306653,0.3461161057987488
AMBP,0.0026241672049315116,0.0026952569166229685,0.9736241427475756,-0.0116086655380047
AMBRA1,0.0003724241584549357,0.0014898129571751456,0.24998048020812905,-0.602093902003428
AMDHD1,9.21904690998919e-05,2.3499277499061222e-05,3.9231193003093323,0.5936315150319684
ANAPC16,0.00026668105193755566,0.0003154291364905722,0.8454547189413697,-0.07290964748730176
ANGPT2,4.217027265956555e-05,2.2225705573726288e-05,1.8973648561877994,0.2781508521289985
ANGPTL1,0.00014656134899392983,6.55998088273633e-05,2.2341734162614735,0.349116879971369
ANGPTL2,3.8872905128001836e-05,0.00013300620472793013,0.29226384744620015,-0.534224902828218
ANGPTL3,0.0005101872931780353,0.0002444369337083394,2.0871939663045667,0.31956281062818404
ANGPTL4,0.0001477014064918924,4.786329550978003e-05,3.085901313705242,0.48938203332837577
ANK2,8.976108131868326e-05,3.6634323061019134e-05,2.4501907997364856,0.3891999047915863
ANK3,0.00023367949130408068,0.00021641104540730968,1.0797946605002062,0.03334117558842801
ANKH,0.00019159838636724459,0.00023780078421667316,0.8057096489331546,-0.09382143534647733
ANKRD28,0.00029668153315341993,7.19560384118082e-05,4.123094318443379,0.6152232696815384
ANKRD33B,5.909624038052054e-05,3.5859487182963097e-05,1.647994576135413,0.21695577801744587
ANKRD36C,0.00038648618291096476,0.00012142016075624485,3.183047860452508,0.5028431687416939
ANKS1A,9.879705718318291e-05,8.931727003618108e-05,1.106136104956653,0.04380856819372541
ANO1,8.976108131868326e-05,6.470281502793829e-05,1.387282474184855,0.14216489978226862
ANP32B,0.0005034007911070147,0.0005062546451354912,0.9943628091990886,-0.0024551273889989182
ANP32E,8.398833142013458e-05,9.024445249805168e-05,0.9306758376305494,-0.03120156117034696
ANPEP,7.812291343568951e-05,0.00026170163402606964,0.2985190127926646,-0.5250280032683353
ANTXR1,0.00019058863888395824,0.00019983771973287537,0.9537170417012342,-0.02058045701043872
ANTXR2,0.0001495984917980497,0.00012384934255501095,1.2079070321394851,0.0820335096306882
ANXA1,0.000658788569427306,0.00045987373080603875,1.4325422943220119,0.15610745292180947
ANXA10,4.912975355619679e-05,3.736373814042588e-05,1.3149046642910873,0.11889426592597424
ANXA11,0.00035464606869297456,0.000590640030915805,0.6004436714915602,-0.22152772815752142
ANXA2,0.0006558645210998255,0.0014313359622245446,0.4582184325757443,-0.3389274445989991
ANXA3,9.685329837690549e-05,0.0001686333880354691,0.5743423618846707,-0.2408291501923429
ANXA4,0.0004940777794134857,0.0011734600355718732,0.4210435502157533,-0.37567298102846924
ANXA5,0.000697163992560213,0.0007933728925907493,0.8787343241380893,-0.05614240934173605
ANXA6,0.00017783462386934757,0.00012610076845986478,1.410258050298469,0.14929858752540426
AOAH,5.7986319758985413e-05,0.00010775332523874664,0.5381394924983188,-0.2691051351701272
AOC1,0.0001786541828870114,0.0001628348656431937,1.0971494475788817,0.040265788776345866
AOC3,3.710855598343541e-05,2.7296816701873706e-05,1.3594462822798017,0.13336205137156715
AOPEP,0.00015751862053093243,9.72080784475763e-05,1.6204272633151702,0.20962954147756582
AOX1,4.255330234933317e-05,0.00021606154523423247,0.19694991213360574,-0.705644208609085
AP1B1,0.0002624571781353532,7.959602383498434e-05,3.2973654397545054,0.5181670817121156
AP1S2,0.00013628271634630413,8.378253172337116e-05,1.6266244710326416,0.21128730156458472
AP1S3,3.3406374542673336e-05,8.606205434999982e-06,3.8816612960242924,0.5890176372643147
AP2A2,0.00027907692654308803,9.55489718614214e-05,2.920773725831867,0.4654979132114739
AP2M1,0.000368713624357177,0.0003859250271567486,0.9554022113404401,-0.01981375784873016
AP2S1,0.00011472405622476296,0.0002605616387734499,0.4402952666586193,-0.3562559833460435
APBA2,3.710855598343541e-05,1.219739223601311e-05,3.0423352193160977,0.48320706503530386
APBB1IP,0.00012024719150947872,5.998989811070037e-05,2.0044573385936504,0.30199681747826873
APBB2,0.0037027616657135626,7.521017188403949e-05,49.23219257393205,1.6922491776690738
APCDD1,7.248289969873176e-05,6.275261965052025e-05,1.155057750615051,0.06260369864066359
APCS,0.0008256124741448048,0.0005998462582641861,1.3763734669845786,0.13873629192531386
APLNR,7.587293531619188e-05,8.652120815213864e-05,0.8769287546560507,-0.05703568909303698
APLP2,0.0006673323108924489,0.0007770413250006849,0.8588118667843834,-0.06610196325375639
APOA1,0.004128851345540069,0.0035321951686770174,1.1689193683729908,0.0677845547217981
APOA2,0.005482963483921645,0.006260065590277631,0.8758635839913745,-0.05756353005708022
APOA5,6.97112292177938e-05,0.00016836714168623793,0.41404295707356475,-0.38295459836656304
APOB,0.0026156705263703723,0.001220717218474125,2.1427325565538546,0.3309679683068235
APOBEC3A,2.9704193101911254e-05,1.8065843771967627e-05,1.6442184199557066,0.21595950923849497
APOBEC3C,4.3888627218355654e-05,8.476761324075265e-05,0.517752305868344,-0.28587795825069945
APOBEC3G,3.864750088051449e-05,3.718943138751536e-05,1.039206555158265,0.01670187753772325
APOBR,5.0581956877461255e-05,0.00012062562154440965,0.4193301243122627,-0.3774439371369845
APOC1,0.0076772877297205545,0.004834706238747564,1.5879533006972033,0.20083772633557945
APOC3,0.0038800479883573727,0.00492341695062158,0.788080316428922,-0.10342951956070338
APOC4-APOC2,0.0021383593361049653,0.0023872322893940083,0.8957483298149345,-0.04781399293336612
APOD,2.9704193101911254e-05,6.634686877744338e-05,0.44771054986109743,-0.34900267177139777
APOE,0.002976634852387773,0.002879405442334945,1.0337671828438246,0.01442274128102634
APOF,4.203753649797461e-05,6.660853948631976e-05,0.6311133200362153,-0.19989265367535816
APOH,0.0025997895680398256,0.003585366485498392,0.7251112483354505,-0.13959535779900575
APOL1,0.00021041308673736038,0.0002707815696929179,0.7770583757822997,-0.10954635400755089
APOLD1,0.0002600502534879191,0.00019002403821387012,1.3685124047055308,0.13624873837072804
APOM,9.774374126103503e-05,0.00014544343013885686,0.6720395769524806,-0.17260515024088632
APP,0.0008180006552363391,0.00044397576338226484,1.8424443915692699,0.26539438890608913
AQP3,7.103069637746729e-05,6.31792886598592e-05,1.1242718600375199,0.05087134062634561
AQP9,3.021995895326981e-05,0.00019181442529024096,0.15754789509466224,-0.8025873948059434
AR,4.8106574510476284e-05,5.8008277281162675e-05,0.8293053468439784,-0.08128553454852448
ARAP1,0.000387116005765742,0.00040086074508263665,0.9657119349162981,-0.015152401258842324
ARAP2,0.0005603287680616975,7.696164209340125e-05,7.2806238643099395,0.8621685948650566
ARAP3,6.279842182128262e-05,2.4463330967845686e-05,2.567042971532541,0.4094331386921913
AREG,0.00140614240558059,0.0011724955979006268,1.1992730788058494,0.07891808477945023
ARF4,0.0001969698227197619,0.00044463835097942995,0.44298882965422437,-0.35360722474915307
ARF6,0.0002539028265565994,0.0002989747565930404,0.8492450314198526,-0.0709669853272346
ARFGEF3,4.656762961339721e-05,8.930147972170885e-05,0.5214653750253233,-0.2827745231620241
ARG1,0.0001640891452277143,0.00020611936536913677,0.7960879606525517,-0.09903894392624552
ARGLU1,0.002440108514189481,0.0004326086315419825,5.6404526777286,0.7513139599320057
ARHGAP1,0.00011144254640254824,0.0001275682553541725,0.8735915223826346,-0.058691589154340314
ARHGAP10,9.282311340349245e-05,2.8154849364950238e-05,3.2968783530075374,0.5181029230023532
ARHGAP15,0.000310539542279484,6.925991527813851e-05,4.483683542383772,0.6516349525744816
ARHGAP24,7.905935090559541e-05,4.179094870680763e-05,1.8917816740713729,0.2768710140862858
ARHGAP25,3.3609994570729935e-05,6.423527034686056e-05,0.5232327098374637,-0.2813051139615582
ARHGAP29,0.00013602249161886028,7.953010549984671e-05,1.7103270612299446,0.23307916729595254
ARHGAP30,4.7723544820708666e-05,8.106672978683986e-05,0.5886945846489046,-0.2301099592072221
ARHGAP31,4.163864909885802e-05,4.4494908256399335e-05,0.9358070559201451,-0.028813684581291795
ARHGAP5,0.0006156411123077962,0.00032528594089398564,1.892615188396478,0.27706232101893014
ARHGDIB,0.00024106206996617413,0.0006347240938769443,0.37979032510606014,-0.42045610280745044
ARHGEF12,0.00020201568168654304,0.0002814972970314117,0.7176469678996616,-0.14408914572742088
ARHGEF3,4.873086615708021e-05,4.647393515530762e-05,1.0485633720112215,0.020594683044650213
ARHGEF7,0.0001995319466625615,0.00013757570031727698,1.450342947209435,0.16147070738677713
ARID4B,0.0005726515013441498,0.00020578557705256626,2.7827581968869985,0.44447547068185156
ARID5A,0.00010822599393671733,0.00010436437980308656,1.0370012655746799,0.01577928641002892
ARID5B,0.0005075571068175932,0.00030359637361617646,1.6718154461860448,0.22318833343384645
ARL15,0.0001827552517268901,2.7308517684898597e-05,6.692243564283695,0.8255717387308033
ARL2,5.8900973009460555e-05,0.0001473549073342062,0.39972182857725286,-0.3982421345224958
ARL4A,7.248289969873176e-05,0.0001628898276695885,0.4449811307171289,-0.35165840474755244
ARL4C,0.0004177198940367064,0.00029718869699847477,1.4055712692157005,0.1478528713183381
ARL6IP5,0.0002394280308362838,0.0003346839681760966,0.715385419089769,-0.14545991584121087
ARMC9,0.0016166798758225447,0.0014896237394762405,1.085294113526264,0.03554744746781585
ARPC2,0.0007763236852943579,0.0010300954341438994,0.7536424874454003,-0.1228346256836639
ARPC5,0.00039338866380630034,0.00043655089196177626,0.9011289887382589,-0.04521303911223546
ARRB2,3.6397522761016865e-05,8.655023140817259e-05,0.42053640029413014,-0.37619640708914587
ARRDC2,0.000118933650859887,0.00014088631196631276,0.8441817320643978,-0.07356405013170385
ART4,6.732851493670522e-05,7.493598692918693e-05,0.8984803923424585,-0.04649139611804586
ASAH1,0.000172797117559563,0.0002571690585820928,0.6719203255332646,-0.17268222134005345
ASAP1,0.00013878823558971645,9.24074817987816e-05,1.501915568827311,0.17664551920407645
ASAP2,0.0002731423719247484,8.363958144373836e-05,3.26570706368829,0.5139772256151486
ASGR1,0.00038221281415981904,0.00012978715431478347,2.9449202132347154,0.4690735329359262
ASGR2,0.0003056807667170667,0.00011939764168130698,2.5601909921552863,0.40827236521228033
ASPH,0.0004992478011712781,0.00034101316409368854,1.4640132808307564,0.1655450164528042
ASPN,0.0003684316154103024,0.0002875835438929491,1.2811289909809596,0.10759285905846445
ASS1,0.00014080445680473015,0.0002629261867572341,0.5355284634875042,-0.27121744134558323
ASTN2,0.0011227904150770671,0.0010302756228772701,1.089796157596575,0.03734527233525236
ATAD2,5.613522903860437e-05,2.1982227815701095e-05,2.5536642377306746,0.4071637945379087
ATF3,0.0003823521557458355,0.00046982370987463034,0.8138204771484688,-0.08947138673549707
ATF4,0.0003213482199455466,0.0007852709495942158,0.40921954404604094,-0.38804363285660537
ATF5,0.00016335390163895017,0.00016130167687678274,1.0127228978762268,0.005490629579350909
ATN1,0.00018264672593164475,0.00015811900640958445,1.155121892547976,0.06262781493622316
ATP10A,6.835169398242572e-05,1.9882937826889203e-05,3.4377059656641156,0.5362687278046321
ATP10B,0.00035919794602782797,0.00024856596934354403,1.4450809456196276,0.159892174602148
ATP1A1,0.0011691657674585284,0.0008054298679188264,1.4516046822047581,0.16184836036374217
ATP1B1,0.0006861802532002505,0.0008073029928797604,0.8499661951611891,-0.07059834669383036
ATP1B3,0.00037140187903714206,0.0005247977318326774,0.7077048098896073,-0.1501478527183024
ATP2A3,7.948244867105755e-05,0.00016401412858049627,0.48460732839883647,-0.31461002259820114
ATP2B1,0.0007202433137225696,0.0002951331849183173,2.4404009800589117,0.3874611907319594
ATP2B4,0.0005925933378738372,0.00018159784391785547,3.2632179165182857,0.5136460767855231
ATP5F1E,0.0015025307849857426,0.0012125416050189316,1.2391581276605212,0.09312672977276065
ATP5F1EP2,0.00035752276460599097,0.0004853850996176055,0.7365754838532402,-0.1327827402794282
ATP5IF1,0.000860744146051295,0.0005273217032073926,1.6322941779484643,0.21279843159085243
ATP5MC3,0.00037021424841113265,0.002219131822537828,0.16682841670385803,-0.7777299718844335
ATP6AP2,0.00027517112507426935,0.00028045411362584254,0.9811627346688832,-0.00825895499786693
ATP6V0B,0.00016193776170419483,0.00023495057379068488,0.68924182261612,-0.16162837779928385
ATP6V1B2,0.00010258598019975961,0.00013112898140078103,0.7823288117080469,-0.10661067520532973
ATP6V1F,0.00014743525525436673,0.00022350895131259034,0.6596391526537562,-0.18069357486372045
ATP8B1,0.00013539819997225634,0.0001399042418813237,0.9677919564948597,-0.014217991717386665
ATP9A,0.00024176649776416713,0.00012318699980410833,1.9625974993191135,0.29283124114441356
ATRNL1,0.00025631900348895703,3.1730168004033934e-06,80.78085292721128,1.9073084343703122
AVL9,0.0003977561045972878,0.0005429621668066414,0.7325668875543144,-0.13515271558881392
AXL,3.6709668584318826e-05,0.00015004284563458178,0.2446612394550454,-0.6114348284583655
AZGP1,0.00038282124809707396,0.0004451669442072569,0.8599498526980552,-0.06552687356051183
B3GNT3,3.6085376937714905e-05,8.186821479130281e-05,0.44077395640912886,-0.35578407414253876
B3GNT5,0.00012976811743456584,5.7894705214256374e-05,2.241450525645148,0.3505291573546388
B4GALNT3,3.6085376937714905e-05,5.880937951512708e-05,0.6135990081043611,-0.2121153511046276
B4GALT5,0.00021732589413387155,0.00016498248434624563,1.317266466164819,0.11967363606989563
BAAT,8.873790227296277e-05,0.0003688346827494475,0.24058990768295827,-0.6187225944921418
BACE2,0.00012038585418115145,0.00016785115204908567,0.7172179202317678,-0.14434886779844572
BAG3,0.00017031338253558143,0.00017237919382447327,0.9880158896032698,-0.005236070886532624
BAIAP2L1,0.0007743616426318162,0.0014921288677702106,0.518964319609336,-0.2848625002044461
BASP1,5.314408082026084e-05,0.00017145831467591064,0.3099533605046418,-0.5087036506796906
BCAM,9.48227979948134e-05,5.756243825707027e-05,1.6473033607669758,0.21677358446137318
BCAR1,4.873086615708021e-05,8.713949884967525e-05,0.5592282122387008,-0.25241092719347935
BCAS1,0.00018233390119399903,0.00011653925697693377,1.5645706513307167,0.19439517936477638
BCAS3,0.00025915981060378957,0.0007455783989890175,0.3475956531938193,-0.45892566319501066
BCHE,7.948244867105755e-05,8.342472020270464e-05,0.9527445639365864,-0.021023520497625632
BCL11B,0.00010113377687849515,2.0745205922284133e-05,4.875043287464264,0.6879784763265353
BCL2,0.0001022738343764576,8.42689151691184e-05,1.2136602704710904,0.0840971354146957
BCL2A1,0.0004775814058583083,9.017082154683711e-05,5.296407392830949,0.7239813830883126
BCL2L1,0.0002456480888666403,0.00034005600918214803,0.7223753800364723,-0.14123706404630887
BCL2L11,4.255330234933317e-05,5.357834694131504e-05,0.7942257419017104,-0.10005604098821198
BCL2L14,0.0006851179057067624,0.0010910947093568683,0.6279179065129885,-0.20209713186616962
BCL6,0.00015860433078612198,9.216894362323237e-05,1.720800136697495,0.23573043187903736
BDH1,0.00015809691759176007,0.0001669853773167821,0.9467710294886478,-0.02375503963787693
BDKRB2,0.00010885028558332128,4.280937953902784e-05,2.5426737494311547,0.4052906394083366
BEX3,0.0001883628711308062,0.0002791889906563018,0.6746787209911584,-0.170902987046206
BGN,0.0010430775429192756,0.0025915044645826142,0.4024988407987454,-0.39523536606737536
BHLHE40,0.00021485051176688662,0.0002831342449279727,0.7588291265210361,-0.11985600771933437
BHLHE41,8.798087446476787e-05,9.174171739146904e-05,0.9590061856957249,-0.01817859157296912
BHMT,8.509825204166971e-05,0.00023270317985512183,0.36569440991159147,-0.43688167833601804
BHMT2,0.00018520884987444433,5.802466682045921e-05,3.1918985497585073,0.5040490794267358
BICC1,0.0004340092127648754,0.00025436336351315834,1.7062567768035661,0.2320443892918197
BID,9.090113881664579e-05,7.844166618295112e-05,1.1588374296465755,0.06402251416931826
BIN1,4.6255483790095235e-05,9.050086281708147e-05,0.5111054452992995,-0.29148949206209734
BIRC3,0.0002221681330725961,0.00040295907873206177,0.5513416741264728,-0.25857917937066444
BLNK,3.084425059987374e-05,4.494234379463313e-05,0.6863071214269219,-0.16348149465388745
BLVRB,0.00014277242597735316,0.0002417031170548047,0.5906933585179226,-0.22863791212043674
BMP1,0.00021963840346283817,4.723222227487202e-05,4.650181441487835,0.6674698985888009
BMP2,4.5340830539620106e-05,0.00018965542344960679,0.23906951731157633,-0.6214757953075997
BMP2K,0.00011597263951797083,7.38253641995117e-05,1.5709050781592744,0.19614994361597976
BMP6,5.2004023322298335e-05,4.97127245369565e-06,10.460907907720586,1.019569378814421
BMPR2,0.0003585518701617933,0.00023275029988711814,1.5405001425806446,0.1876617428489895
BNIP3,0.00022775379956678092,0.00012570750065167744,1.81177573642056,0.2581044392222995
BNIP3L,0.00022695602476854775,0.00017838902698084772,1.2722532804269082,0.10457357934841172
BOLA2B,0.0006829828321953278,0.000366049390040145,1.8658215278556383,0.2708700996600133
BRI3,0.00036128679834187833,0.0006155717578283402,0.586912563397081,-0.23142659391864975
BRI3BP,3.207104967365086e-05,7.232907724772297e-05,0.4434046567994963,-0.35319975007650484
BSG,0.00024176475053159604,0.0004958441963935792,0.4875820918950393,-0.3119522536976047
BST2,0.0011382295797103847,0.00036026744317186373,3.159401720258686,0.49960485027978524
BTF3,0.0006652181739958006,0.0013998312822816957,0.47521310776217895,-0.32311158875440066
BTG2,7.308540712590494e-05,0.0004157338476502065,0.1757985488528183,-0.7549847141758679
BTN3A1,7.843505925899148e-05,0.0001074585846337351,0.7299096626512601,-0.13673088705736103
BTN3A2,0.0004050501944509954,0.00011776640276625238,3.4394376064534784,0.5364874354839079
BUB3,0.00012283945232870568,0.0001229067971896892,0.9994520656096865,-0.00023803010055418948
C10orf99,0.0004033335871247764,0.00016526729600515488,2.4404924439024884,0.38747746735966393
C11orf54,0.0003128062257129748,0.00024050649287484373,1.3006144739541599,0.11414858276694823
C12orf45,0.00010526498259480118,8.411877409079154e-05,1.2513851245761856,0.09739098814120213
C12orf57,0.00039530160682180665,0.0004286223805093981,0.9222607703125738,-0.03514626430933804
C12orf75,0.0002074520753954442,0.00021148616725550625,0.9809250320604266,-0.008364182636958553
