gene,1_nmc_H5,2_nmb_H5,3_mb_H5,4_mc_H5,5_mcol_H5
SPATS2,3.915132425727428e-05,1.907330779561645e-05,4.6003099987347456e-05,3.664664546686658e-05,6.44536887482226e-05
SPATS2L,0.0001789123073547926,0.00017569331882366564,0.0002226543041428424,0.000246360350025525,0.00025839605743841805
SPC24,0.0,1.9887832624000638e-05,0.0,7.852128712093848e-06,0.0
SPC25,0.0,0.0,6.450031605154866e-07,1.3529401418693032e-06,0.0
SPCS1,4.385327168645289e-05,4.821251053646788e-05,7.26043283795543e-05,0.00011347180900645982,5.795912029699088e-05
SPCS2,2.4485043183500863e-05,4.210665821638989e-05,6.960527980988859e-05,0.0001339288629338261,4.3195038758813266e-05
SPCS3,7.05597985435832e-05,9.523439062269598e-05,0.00012344115677045454,0.00010408028295001523,7.782415559067654e-05
SPDEF,0.0,0.0,0.0,2.7345715473299645e-06,0.0
SPDL1,5.031573121336386e-06,2.7137042062415198e-06,7.631272299328807e-06,3.497800181938398e-06,3.008658920372833e-06
SPDYA,0.0,0.0,0.0,0.0,1.5043294601864166e-06
SPDYE1,2.509001041235432e-06,0.0,9.060268908781213e-06,2.1448600400690945e-06,8.746763697431951e-06
SPDYE2,2.369631550915286e-05,7.033456747054389e-07,6.450031605154866e-07,1.4683899691344427e-06,0.0
SPDYE2B,1.6220991946651704e-05,0.0,1.826243854689429e-06,1.4683899691344427e-06,8.746763697431951e-06
SPDYE3,1.2364713658223096e-05,2.216902205816828e-05,1.0350275229812187e-05,5.67135148559885e-06,2.7744620552482268e-05
SPDYE4,0.0,0.0,0.0,0.0,0.0
SPECC1,1.9905287820794914e-05,6.649759763389582e-05,5.1729587466694206e-05,1.0577571480304951e-05,5.273025600070257e-05
SPECC1L,2.6812727766673358e-05,0.00016491137827925583,6.946337908055674e-05,4.905692573866412e-05,2.2564941902796247e-05
SPECC1L-ADORA2A,7.827066620068933e-06,7.033456747054389e-07,1.826243854689429e-06,1.308688118682308e-06,0.0
SPEF2,1.8492759973531075e-05,2.7137042062415198e-06,1.1819997542366122e-05,1.2361533786709663e-05,6.017317840745666e-06
SPEG,1.1146048397778842e-05,4.9234197229380715e-06,2.4712470152049156e-06,2.1803629091861362e-05,1.5043294601864166e-06
SPEN,0.00016180933075270762,9.129664813819343e-05,0.00016706574878962973,0.00017051329531611242,0.00016142700371685572
SPESP1,0.0,0.0,0.0,1.497941177232451e-05,0.0
SPG11,1.8040942214900634e-05,3.757935083731669e-05,4.800905983355984e-05,8.565881710984134e-05,8.522649023898711e-05
SPG21,6.552925033235569e-05,5.566437976804157e-05,7.627077760641807e-05,4.9581038388969804e-05,5.368475722167466e-05
SPG7,0.00011845750656587256,0.00014412864787475746,0.0002405096801238055,0.00017366431094480335,0.00026612705442946496
SPHK1,1.7274094713086818e-05,3.123513747741317e-05,5.2023594623361434e-05,1.1673334319813376e-05,8.008494872503554e-05
SPHK2,2.2886334772678384e-05,8.844458293429999e-06,2.3708035008487744e-05,1.676827881557034e-05,1.1874735270426296e-05
SPHKAP,0.0,0.0,0.0,0.0,0.0
SPI1,1.1146048397778842e-05,3.965038380676796e-05,6.768737885099261e-06,2.0020679293183323e-05,1.5162607254485677e-05
SPIC,0.0,7.033456747054389e-07,0.0,1.4683899691344427e-06,0.0
SPICE1,5.482365969857952e-06,1.73842848824755e-05,1.4936247718086523e-05,8.969356289087558e-05,2.577163836996858e-05
SPIDR,2.3925866500247973e-05,8.944136786010234e-06,4.561428872130809e-05,2.323844473519616e-05,1.2273260986734356e-05
SPIN1,3.09072639795669e-05,1.758104024117991e-05,5.995961168514973e-05,9.025913083536567e-05,0.00012295403939626903
SPIN2A,0.0,0.0,6.450031605154866e-07,6.703142443863675e-06,3.008658920372833e-06
SPIN2B,0.0,0.0,1.2900063210309731e-06,1.3534707845404105e-05,1.5043294601864166e-06
SPIN3,5.031573121336386e-06,2.7137042062415198e-06,4.515022123608406e-06,6.203680465677005e-06,0.0
SPINDOC,1.0964731939715905e-06,6.834099761893917e-06,1.1174994381850636e-05,2.555000164608076e-05,3.369181138720872e-05
SPINK1,2.1954161969731244e-05,1.9693678891752286e-05,3.986624912384974e-05,9.237012435347536e-05,7.283340093565982e-05
SPINK2,0.0,0.0,0.0,0.0,0.0
SPINK4,0.0,0.0,0.0,0.0,0.0
SPINK5,0.0,2.7137042062415198e-06,9.16153236463161e-05,7.457756401166043e-05,7.640959953553595e-06
SPINK9,3.3058102042958306e-05,7.033456747054389e-07,0.0,0.0,1.5043294601864166e-06
SPINT1,2.509001041235432e-06,9.943916312000319e-06,6.6151386333489e-05,0.00010470731833518247,7.521647300932083e-06
SPINT2,1.6701346990968407e-05,2.8831969410010872e-05,0.00016082856827847269,0.0003527226055785528,1.528191990710719e-05
SPINT3,0.0,0.0,6.450031605154866e-07,0.0,1.5043294601864166e-06
SPIRE1,2.9408232470105927e-05,1.5174569365778948e-05,1.7088788453347045e-05,3.681181874622684e-05,2.1299237747852855e-05
SPIRE2,3.463493028124659e-05,2.5685750431695475e-05,1.5937772420737503e-05,1.894972815155843e-05,1.32597520779912e-05
SPN,2.3145447959568636e-05,1.8987731590590788e-05,5.2116333670394104e-05,1.4171931114529082e-05,9.65828714765124e-05
SPNS1,3.9050385252928084e-05,2.8214199940331094e-05,2.3430054431644878e-05,4.3970459911417876e-05,3.602273152758695e-05
SPNS2,1.3777241505486938e-05,7.033456747054389e-07,6.450031605154866e-07,0.0,1.0251093157618368e-05
SPNS3,0.0,1.4066913494108778e-06,6.450031605154866e-07,0.0,0.0
SPO11,0.0,0.0,0.0,0.0,0.0
SPOCD1,2.509001041235432e-06,1.1350607661411196e-05,2.1819276768330055e-05,0.0,3.008658920372833e-06
SPOCK1,0.0,7.033456747054389e-07,1.9350094815464596e-06,5.122060637890974e-06,1.5043294601864166e-06
SPOCK2,1.5604873796996817e-05,1.5074890873198713e-05,6.239013299725311e-05,1.27051252780782e-05,8.577386785549237e-05
SPOCK3,0.0,0.0,0.0,0.0,0.0
SPON1,0.0,2.1100370241163164e-06,0.0,0.0,4.51298838055925e-06
SPON2,4.9027027833403724e-05,4.198467958315522e-05,7.489585940323625e-05,4.37218524266256e-05,0.000517999267801523
SPOP,5.2143837890625384e-05,9.542263992048961e-05,8.396371891264416e-05,0.00011076080939694372,5.3844657632739695e-05
SPOPL,3.09072639795669e-05,0.00012367851696608014,5.0681811522654446e-05,8.776235380264531e-05,3.55454809171009e-05
SPOUT1,4.920858148434249e-05,2.4711573854358473e-05,4.9040809197775225e-05,2.7682961928945362e-05,4.587529896889726e-05
SPP1,1.0036004164941727e-05,0.00012331747611147735,0.00010050867923170606,0.0001301176159386708,0.00030309620495383655
SPP2,0.00021260688880439388,0.0001295875425033154,5.6903810832558126e-05,3.020780664208997e-05,1.0251093157618368e-05
SPPL2A,0.00013568817433250288,7.472618690255951e-05,7.007263204122058e-05,0.0002105226734971132,0.00016629741439130806
SPPL3,0.0004499991915775452,0.00021293724509681506,0.0002506713521711724,0.00015842307065907344,0.0007204605406383996
SPR,3.958423673547383e-05,1.668093920777006e-05,4.406256496751375e-06,2.1654775300039436e-05,0.0
SPRED1,4.274722725582795e-05,2.572215285990447e-05,5.571680803584182e-05,5.905921190631192e-05,0.0001507773848429293
SPRED2,2.0507834931584284e-05,9.647482460715673e-06,1.0211284941390754e-05,3.930487015699143e-05,1.2273260986734356e-05
SPRED3,0.0,0.0,1.2900063210309731e-06,4.533592865080083e-06,1.1755422617804784e-05
SPRING1,3.176061514357786e-05,5.527086905063275e-06,2.4859051041097286e-05,1.211766100176777e-05,9.0259767611185e-06
SPRN,0.0,0.0,6.450031605154866e-07,6.764700709346516e-07,0.0
SPRR1B,0.0,7.033456747054389e-07,0.0,0.0,0.0
SPRR2E,0.0,0.0,6.450031605154866e-07,0.0,0.0
SPRR2G,0.0,0.0,0.0,0.0,0.0
SPRR4,0.0,0.0,0.0,0.0,0.0
SPRTN,2.9267074354600354e-05,7.033456747054389e-07,6.986269138813321e-06,2.9772005978218803e-06,6.017317840745666e-06
SPRY1,3.4548189426173635e-05,3.839057285770222e-05,0.00013798774784393072,0.0001701889874325427,0.00016480219848325183
SPRY2,1.91238443700067e-05,5.254376373837926e-05,3.449628318663848e-05,9.669627270376805e-05,3.531545350001665e-05
SPRY3,0.0,0.0,1.826243854689429e-06,1.4683899691344427e-06,0.0
SPRY4,1.0036004164941727e-05,3.3223195868294826e-05,2.5860575743748263e-05,1.6628933391948473e-05,6.666774685868837e-05
SPRYD3,1.4271167588669162e-05,0.0,1.7872781902283965e-05,3.273231050678129e-05,2.791311885170608e-05
SPRYD4,3.929350728288873e-05,3.445873480765438e-05,1.8455270677331188e-05,1.5644152447297527e-05,8.746763697431951e-06
SPRYD7,2.134393283568093e-05,2.5303740375385164e-05,1.3327535117111155e-05,4.032634956907165e-05,9.145289413740011e-06
SPSB1,7.818421905741223e-05,7.751206620781472e-05,4.5559601500721656e-05,2.476298648472209e-05,3.2187481927022305e-05
SPSB2,0.0,7.033456747054389e-07,1.2900063210309731e-06,1.2632854100792936e-05,6.255943145988689e-06
SPSB3,4.171600466192702e-05,5.4459647030247226e-05,2.2031282483756875e-05,6.552397101659424e-05,3.092177777207892e-05
SPSB4,0.0,7.033456747054389e-07,0.0,6.764700709346516e-07,0.0
SPTA1,0.0,0.0,0.0,0.0,0.0
SPTAN1,0.00012185759699561223,4.256344499816995e-05,0.00011021395130100274,0.00016973075797681544,0.00044092297799686037
SPTB,2.509001041235432e-06,4.047901092270671e-05,1.9350094815464596e-06,2.1448600400690945e-06,0.0
SPTBN1,0.00046587568209602564,0.00045080019781868136,0.00045239552054293967,0.0007301591902344338,0.0007740382234682631
SPTBN2,5.798420623150203e-06,2.1100370241163164e-06,6.450031605154866e-07,4.330140739691183e-06,0.0
SPTBN4,1.4808464099387862e-05,0.0,2.1819276768330055e-05,6.764700709346516e-07,0.0
SPTBN5,0.0,2.7137042062415198e-06,2.5800126420619463e-06,0.0,0.0
SPTLC1,1.695804005979457e-05,6.230432579768714e-06,1.5153778971800586e-05,2.106438267205926e-05,9.145289413740011e-06
SPTLC2,2.2977702540371222e-05,2.3614717462244215e-05,4.836005583740809e-05,6.24507742307738e-05,6.329010146958317e-05
SPTLC3,6.128046315307977e-06,7.637123929179591e-06,7.413741045614747e-06,5.6825791333102555e-06,3.811502636272215e-05
SPTSSB,0.0,0.0,0.0,0.0,0.0
SPTY2D1,8.320992703251156e-06,2.2701215322822393e-05,2.2994991924216756e-05,5.619692041900567e-05,2.905951035402796e-05
SPX,0.0,2.7137042062415198e-06,0.0,0.0,0.0
SQLE,1.4119413326401359e-05,9.547803968135437e-06,1.633501966597453e-05,3.4824448866378864e-05,1.0649618873926428e-05
SQOR,4.1545815255298e-05,4.6769416758848005e-05,5.0145573988996e-05,9.376127721875086e-05,1.3777590446920771e-05
SQSTM1,0.00029096035257686407,0.00022664773814148415,0.00027970001570473235,0.00029435633086653796,0.0002498387333996268
SRA1,1.5288819143704568e-05,5.626765397643511e-06,1.3537475770198521e-05,3.9081144571041466e-05,2.374947054085259e-05
SRARP,5.031573121336386e-06,0.0,0.0,6.718873564702171e-06,0.0
SRBD1,4.2728261206795046e-05,1.4271866705913038e-05,3.8736785209351807e-05,2.8069111815054918e-05,6.017317840745666e-06
SRC,5.018002082470864e-06,9.647482460715673e-06,7.413741045614747e-06,3.711154714102014e-05,8.593325260258596e-05
SRCAP,6.416935462003734e-05,6.005630740786813e-05,5.168333622530543e-05,8.92859738692503e-05,2.0900712031544795e-05
SRD5A1,9.197024408231949e-05,0.00011629055355628198,3.755554451517786e-05,2.663042561723851e-05,3.008658920372833e-06
SRD5A3,2.192946387943181e-06,9.647482460715673e-06,7.522506672471777e-06,2.5551624645359807e-05,1.8290578827480022e-05
SREBF1,3.638962994942486e-05,2.5625075993780292e-05,4.083754916493632e-05,6.492331161672345e-05,2.1299237747852855e-05
SREBF2,3.224685920349913e-05,3.6050680854671154e-05,1.966880109540899e-05,5.399920730572147e-05,7.640959953553595e-06
SREK1,0.00026164912370998147,0.00018056693501238276,0.00019074908467484034,0.00021970288675732673,0.00019763917490308339
SREK1IP1,5.560712910021796e-05,5.563947800093109e-05,0.00010953113287829617,0.00013382670120854138,8.37221607788007e-05
SRF,5.389085553554269e-05,3.024946023897766e-05,3.249032334042609e-05,5.773565681215989e-05,0.00010230055055812605
SRFBP1,5.5893384364839254e-05,6.33011107234895e-06,4.7924993329979974e-05,5.737021663686915e-05,3.891207779533827e-05
SRGAP1,4.94160151100276e-05,8.055040884045003e-05,0.00010743243398505113,0.00017732487542285324,8.997810392478937e-05
SRGAP2D,0.0,0.0,1.2900063210309731e-06,0.0,0.0
SRGAP3,6.119787890480723e-05,5.471707682686682e-05,5.5351850514508654e-05,2.5024654272551308e-05,0.0002884823946106224
SRGN,0.0001449173093905312,0.0001681352369076527,0.0004192603109925594,8.820249143438869e-05,0.000311185391934272
SRI,2.977596668460332e-05,9.0873032400762e-05,0.00026858055392203913,0.0007843751673795547,0.00015645344483815655
SRL,8.07787067329052e-06,0.0,0.0,1.308688118682308e-06,0.0
SRM,6.114475276442455e-06,1.1153852302706786e-05,1.6226254039117498e-05,4.072800868477474e-05,2.617016408627664e-05
SRP14,8.447091394101594e-05,0.00014496217003579743,0.0002934870758882937,0.0004257605336149268,0.00020042640429453074
SRP54,4.4076696469067615e-05,0.00011823630508449992,0.00010516882599633899,7.144608103613652e-05,1.6666936714672092e-05
SRP68,2.6306255554734487e-05,8.440148096465266e-06,1.0320050568247785e-05,3.7418208938236104e-05,1.8409891480101534e-05
SRP72,6.929762975063194e-05,6.608668182093377e-05,8.690109847541257e-05,8.721970018682e-05,5.035874810188082e-05
SRP9,5.038019409620147e-05,5.9056527881878046e-05,6.906060629703247e-05,0.00013690258235399784,3.531545350001665e-05
SRPK1,5.5727821870830104e-05,5.4617398334286585e-05,6.748502879853194e-05,0.00011073636374835914,4.719018877044295e-05
SRPK2,3.0076030180965957e-05,0.00010099140393081231,4.5429047191497903e-05,4.315409899714555e-05,4.5048708288705444e-05
SRPK3,1.8664742387816474e-05,0.0,6.450031605154866e-07,3.2938463082992677e-06,0.0
SRPRA,8.537917637089667e-05,9.942365846936341e-05,5.526778401092879e-05,5.903363201903978e-05,0.0001341805751342764
SRPRB,2.851174807143431e-05,3.87866852015671e-05,3.581651416923386e-05,4.990398994432239e-05,3.178895621071425e-05
SRPX,1.0036004164941727e-05,2.2612336309798067e-05,3.1488798637775115e-05,2.276624726150139e-05,6.670588399442283e-05
SRPX2,1.4972764490412315e-05,1.6259925096794695e-05,8.81251299350275e-06,2.0421618097319502e-05,3.8443425073010995e-05
SRR,2.509001041235432e-06,1.4066913494108778e-06,6.232500351440804e-06,2.388732825010988e-06,4.51298838055925e-06
SRRD,7.540574162571818e-06,3.516728373527194e-06,6.450031605154866e-07,2.388732825010988e-06,0.0
SRRM1,0.00021874711095061218,0.0001164623357237376,0.0002884971109327266,0.00041694766520705435,0.00021997357372482393
SRRM2,0.0007872792681636815,0.0006389149847734877,0.00043108595368690657,0.00038798899037637116,0.0005267362663475539
SRRM3,1.0964731939715905e-06,1.4066913494108778e-06,1.2900063210309731e-06,7.422791164778203e-06,3.008658920372833e-06
SRRM4,1.0964731939715905e-06,0.0,1.2900063210309731e-06,6.764700709346516e-07,8.746763697431951e-06
SRRM5,0.0,0.0,0.0,0.0,0.0
SRRT,3.87426397333045e-05,0.00014971120596482383,5.582557366269885e-05,7.891683353047046e-05,3.8443425073010995e-05
SRSF1,5.031573121336386e-06,7.637123929179591e-06,2.5800126420619463e-06,7.352666733907177e-06,4.51298838055925e-06
SRSF10,0.00010771064379177866,0.00012727751873663434,0.0002770028783631428,0.0004198468049752921,0.00013285579248418163
SRSF11,0.0007553156537258164,0.0003916330602890911,0.0004945643517670459,0.0005172336804273664,0.0004935020591718047
SRSF12,3.3407955887133675e-05,2.1100370241163164e-06,0.0,3.6132500092035374e-06,3.15097431470277e-05
SRSF2,0.00018843969328184165,0.00014909273531360143,0.00019666718460085552,0.00018014784257710376,0.00023160723306729815
SRSF3,9.368925534622222e-05,0.000102456096667544,0.00017103778815752397,0.00024132454525212327,0.0002532262716372811
SRSF4,0.00020635486529712614,0.0002440192628480526,9.457018603693249e-05,0.00014699232119574972,4.7230776528886474e-05
SRSF5,0.00020659249611118335,0.00014192642902961818,0.00020732633471780607,0.00019819026992549873,0.00047456715072938103
SRSF6,7.00549060157924e-05,0.00011166546812954202,0.00028841076092980074,7.30323214606381e-05,3.6421257243895004e-05
SRSF7,0.00010532352528777158,8.31056605611096e-05,0.00011748870205819605,0.0001631363800522281,0.00010371510661326663
SRSF9,5.1644649902246306e-05,4.3092335454825396e-05,6.549303046980446e-05,9.316925751110309e-05,0.00019693086554757025
SRXN1,4.385892775886362e-06,8.240791111304794e-06,1.1928763169223151e-05,9.696074162524051e-06,0.0
SS18,6.763750993512562e-05,6.387137007759343e-05,9.856316870862246e-05,2.5197329253415056e-05,7.846130661222761e-05
SS18L1,4.1621979583294275e-05,8.240791111304794e-06,1.0102519314533724e-05,3.633538456684771e-05,0.0
SS18L2,1.3789787634243588e-05,2.0502299285681752e-05,1.9342504214837897e-05,4.490889029059364e-05,4.065503256076771e-05
SSB,5.580867371029849e-05,8.53708472628092e-05,0.0001128733502869283,0.0001604039074753945,0.0002698835791358516
SSBP1,5.139784565123687e-05,8.053890817935151e-05,0.00017863362372778338,0.00012103236511230451,4.9808919862666494e-05
SSBP2,1.0020013008012115e-05,2.8133826988217555e-06,1.7943732266949894e-05,2.0910938788660638e-05,3.5944006633408964e-05
SSBP3,6.189923861367457e-05,4.177452311843885e-05,3.667904858346341e-05,7.169041693060452e-05,6.131711928706948e-05
SSBP4,1.694446902092904e-05,1.9691077265296227e-05,7.421013053961923e-05,6.842280542710784e-05,8.103085205784887e-05
SSC4D,0.0,0.0,0.0,0.0,0.0
SSC5D,2.509001041235432e-06,4.120395555652397e-06,1.0102519314533724e-05,9.367528694842167e-06,5.292829354750207e-05
SSH1,3.920637651028388e-05,2.7137042062415198e-06,1.9350094815464596e-06,2.0017052953083767e-05,8.786616269062756e-05
SSH2,5.36945489612915e-05,2.592150984506494e-05,3.6834065451709204e-05,5.9917896338473776e-05,3.0205901856349843e-05
SSH3,5.634120232125754e-06,0.0,2.1680286479908622e-05,5.918699829521501e-05,4.632301033180761e-06
SSMEM1,2.509001041235432e-06,0.0,0.0,0.0,0.0
SSNA1,2.594094145830118e-05,9.747160953295908e-06,3.084379547725963e-05,8.103037173283238e-05,6.954604461557186e-05
SSPN,0.0,3.4170498809469584e-06,1.0856288101906241e-05,1.3350818204487703e-05,4.2557887737262186e-05
SSR1,0.00013015128701430702,6.882859060228444e-05,0.00020964809040305244,0.00017144767224212465,0.00018211862969073314
SSR2,8.589301302493313e-05,9.280041635372846e-05,0.00012508009403299432,0.000168595435200866,8.431872404190824e-05
