,experimental bulk,cellanneal mixed bulk,"fold change, exp/mixed","log10 fold change, exp/mixed"
ANXA3,9.669044363099057e-05,0.00018026746703200008,0.5363721209541743,-0.2705338035840836
ANXA4,0.0004939504476281218,0.0012145910660099825,0.4066804552175605,-0.3907466989874176
ANXA5,0.000696983164337422,0.0008011206109629048,0.8700102766045239,-0.06047561744313054
ANXA6,0.00017788746305998266,0.00012076653398982347,1.472986407600077,0.1681987392855918
AOAH,5.795688312599435e-05,0.00011679833584115888,0.49621326116164377,-0.3043316335092598
AOC1,0.00017874820884898255,0.0001769331884792854,1.010258224504385,0.0044323947170924975
AOC3,3.701206892699639e-05,2.081199018215343e-05,1.778401229438151,0.2500297499259883
AOPEP,0.00015751647938698463,9.960772361469288e-05,1.5813681275991913,0.19903298136467762
AOX1,4.246345892399586e-05,0.00020337028487806065,0.20879873846592997,-0.6802721296110611
AP1B1,0.0002625274656449744,7.475548557879694e-05,3.511815402071786,0.5455316792247784
AP1S2,0.00013628474992498672,8.344702989828418e-05,1.6331887436989412,0.213036378006848
AP1S3,3.328217050799676e-05,8.550081063315504e-06,3.892614615175447,0.5902414089101418
AP2A2,0.0002788816356359728,9.585782494725913e-05,2.9093257205597265,0.4637923464525473
AP2M1,0.00036861725329184405,0.0003998714677796603,0.921839348375218,-0.0353447581148293
AP2S1,0.00011476610519998882,0.00026355282890498454,0.4354576867067666,-0.36105403887112764
APBA2,3.701206892699639e-05,1.4526568281143994e-05,2.5478879946504214,0.40618033246455626
APBB1IP,0.00012021749519698828,5.740743555273948e-05,2.0941101799704325,0.320999528008699
APBB2,0.0037018036764466787,7.700747192181315e-05,48.07070773866172,1.6818805162358392
APCDD1,7.258956153899291e-05,6.54950043301808e-05,1.1083221122186089,0.04466599796348348
APCS,0.0008253978285983196,0.0005668254414069753,1.4561763962985066,0.16321398713283466
APLNR,7.574562943199261e-05,8.637425300248968e-05,0.8769468539404827,-0.057026725607465995
APLP2,0.000667161191901205,0.0007891368884002277,0.8454315109431811,-0.07292156917117594
APOA1,0.004127783898270107,0.003294034172460577,1.253109009244654,0.09798885236222687
APOA2,0.005481547660293395,0.005824930059486368,0.9410495240824829,-0.026387520600598485
APOA5,6.97204089089932e-05,0.00015670898751143206,0.44490370345802305,-0.3517339790919441
APOB,0.0026149944825764548,0.001148012304447227,2.2778453440319057,0.3575242340039967
APOBEC3A,2.9839187351997093e-05,2.0373070552957448e-05,1.4646386893145815,0.1657305021031022
APOBEC3C,4.3898035238995714e-05,8.209579804036321e-05,0.5347171997452635,-0.2718758461328359
APOBEC3G,3.873356050499622e-05,3.790675163424051e-05,1.021811651885488,0.009370850705531338
APOBR,5.049708628799508e-05,0.0001274619546809943,0.3961737948737471,-0.4021142544868042
APOC1,0.007675304630343811,0.004431178622150525,1.732113571765441,0.2385763645716069
APOC3,0.0038790455801649116,0.00458754862209927,0.8455595569011874,-0.07285579750134763
APOC4-APOC2,0.002137805624612791,0.002219488169246484,0.9631975760152738,-0.016284619031137974
APOD,2.9839187351997093e-05,6.427881283986442e-05,0.4642149727676898,-0.33328085594059603
APOE,0.0029758650237673,0.0025602951074635487,1.162313287672315,0.06532320272654335
APOF,4.1889628397995916e-05,6.192132700951419e-05,0.6764975884893357,-0.16973374719295276
APOH,0.0025991165919220364,0.003343226950639872,0.7774275065067248,-0.10934009746761257
APOL1,0.00021030888777897951,0.00026657208052322846,0.7889381639899595,-0.10295703492790358
APOLD1,0.0002599452282779747,0.0001755894226554083,1.4804150748198168,0.1703834987938719
APOM,9.783810468299046e-05,0.00013515920563039472,0.7238730371835549,-0.1403375996672822
APP,0.0008177888358235603,0.0004588219644284165,1.782366362609365,0.25099697742598115
AQP3,7.115498522399306e-05,6.0274988816905065e-05,1.1805059879834692,0.07206819433010614
AQP9,3.0126102614997062e-05,0.0001819659903936408,0.16555897368418293,-0.7810472744957134
AR,4.8201764183995293e-05,5.588549896857501e-05,0.8625093284234545,-0.06423619914057481
ARAP1,0.00038701712910803223,0.00041063198085522653,0.9424914452644154,-0.025722583075824427
ARAP2,0.0005601848360916653,8.041609781178364e-05,6.966078326789684,0.8429883533696049
ARAP3,6.283444259699387e-05,2.6443741343970997e-05,2.3761555439400683,0.3758748663023515
AREG,0.001405778630052553,0.0012794987292919886,1.0986948231128306,0.04087707818937572
ARF4,0.0001968238704179808,0.0004527891051831222,0.4346921517433133,-0.36181820081523797
ARF6,0.00025392000775497525,0.0003053332040779648,0.8316160979666609,-0.08007711242567689
ARFGEF3,4.648027260599547e-05,9.697608212068714e-05,0.4792962510915896,-0.3193959679132886
ARG1,0.000164115530435984,0.0001928729188285092,0.850899812336565,-0.07012157212556865
ARGLU1,0.002439476939588852,0.00045461349763882113,5.366045997884019,0.7296543911353217
ARHGAP1,0.00011132312204398915,0.00012686913830932528,0.877464161320047,-0.0567706125929564
ARHGAP10,9.267362994899096e-05,2.444023501006951e-05,3.791846924172739,0.578850796669994
ARHGAP15,0.00031045952948174975,6.823890064852304e-05,4.54959746612608,0.6579729733661949
ARHGAP24,7.890169732499231e-05,4.183798479628501e-05,1.8858866580017104,0.2755155880388634
ARHGAP25,3.3569085770996727e-05,6.476471377606743e-05,0.5183236953237573,-0.28539893680367
ARHGAP29,0.00013599783466198675,7.983979899409404e-05,1.7033839811150686,0.23131255875660442
ARHGAP30,4.7627933657995355e-05,8.33058125248976e-05,0.5717240155812753,-0.24281356462433332
ARHGAP31,4.160271313499594e-05,4.570701443851261e-05,0.9102041261295247,-0.04086120008514932
ARHGAP5,0.00061548201472965,0.0003377501944572996,1.8222995125690828,0.2606197590067647
ARHGDIB,0.0002410088209199765,0.0006376491154816567,0.3779646439843758,-0.4225488235507097
ARHGEF12,0.00020198834515198032,0.00028812861582490503,0.7010353503892446,-0.15426008175959854
ARHGEF3,4.8775594709995245e-05,4.937166910356525e-05,0.9879267927458633,-0.005275236267085875
ARHGEF7,0.00019940610778498055,0.00013952041163897079,1.4292253401672341,0.1551007076404216
ARID4B,0.0005725049774848842,0.0002123772766214738,2.695697894767134,0.430671219470399
ARID5A,0.00010816705415098946,0.00010573244017321607,1.0230261779051433,0.009886746883511438
ARID5B,0.0005074268575312305,0.0002914209525666756,1.7412161104481119,0.24085267677524572
ARL15,0.0001827650225309822,2.942851767683073e-05,6.210473274189897,0.7931246972035069
ARL2,5.8817628914994264e-05,0.00015743164334916033,0.3736074124853374,-0.427584515821109
ARL4A,7.258956153899291e-05,0.00017553153766167748,0.41354142113711373,-0.3834809841275243
ARL4C,0.00041761090360171923,0.0003009727756863448,1.3875371373686218,0.14224461582240605
ARL6IP5,0.00023928732934197665,0.0003353262118303172,0.7135956596887258,-0.14654780013833552
ARMC9,0.0016162625361419625,0.0015358684275503048,1.0523443982241927,0.022157893592364544
ARPC2,0.0007761230013307043,0.0010411554477593368,0.7454439229041092,-0.1275850214119457
ARPC5,0.00039328622760458163,0.00044360428583152875,0.886569945705942,-0.05228699516086618
ARRB2,3.6438238400996446e-05,8.732769897760381e-05,0.4172586570767363,-0.3795946440276173
ARRDC2,0.0001187829188819884,0.00014601122272546585,0.8135191026057441,-0.08963224474450286
ART4,6.742508680499342e-05,7.484019639491518e-05,0.900920762543248,-0.045313404252342246
ASAH1,0.00017272298832598316,0.0002462663424473389,0.7013666041794481,-0.1540549170485801
ASAP1,0.00013886698729198644,9.513771638032567e-05,1.459641796917294,0.16424629091530502
ASAP2,0.0002731433303759734,8.757120205944808e-05,3.119099931853726,0.49402928920324674
ASGR1,0.00038211374726336274,0.00012149329704917064,3.1451426255122046,0.49764034455662987
ASGR2,0.0003056020540791602,0.00011308532164057872,2.7024024837676204,0.4317500313854874
ASPH,0.0004991177915147513,0.0003582632455953798,1.3931593532160753,0.14400079500563587
ASPN,0.0003683360763341041,0.00029652306073823555,1.2421835772809036,0.09418578320656243
ASS1,0.00014087539413298625,0.0002512800750051761,0.5606309777250916,-0.25132290892433007
ASTN2,0.0011225014525874206,0.0010522025043285758,1.0668112345006282,0.0280875805610885
ATAD2,5.6235391547994514e-05,1.9847575841669058e-05,2.833363227660828,0.452302253185094
ATF3,0.00038225433574223274,0.0004673643151093028,0.8178937145700451,-0.08730312930520837
ATF4,0.00032126475828632867,0.0007774738442838381,0.4132161623806886,-0.383822699990094
ATF5,0.00016325478464698407,0.00014951530051746133,1.0918934990731477,0.038180280291361786
ATN1,0.0001824781072679822,0.00016095740203840266,1.1337043525618347,0.054499814000140194
ATP10A,6.828583259399334e-05,1.9952270264607387e-05,3.422459283499338,0.5343382900984323
ATP10B,0.00035910601232339495,0.00027088522765966283,1.325675879138643,0.12243735430391575
ATP1A1,0.001168864089935586,0.0008528185484905102,1.3705894319541676,0.1369073788299211
ATP1B1,0.0006860029172224132,0.0008413337389528455,0.8153754989978618,-0.08864234268751323
ATP1B3,0.00037130564930615376,0.000509360872680894,0.7289638235302195,-0.1372940239879881
ATP2A3,7.947552785099225e-05,0.00014854649483538065,0.535021226445411,-0.2716289874269175
ATP2B1,0.0007200568897878798,0.0003151544314178889,2.284774758039489,0.3588433920810602
ATP2B4,0.0005924398499581223,0.00018437966929179804,3.213151711540012,0.5069312315985702
ATP5F1E,0.0015021419902837235,0.0012211804588558952,1.2300737203828636,0.0899311402166868
ATP5F1EP2,0.00035743042718747517,0.0004884720921173496,0.7317315215248915,-0.1356482360292603
ATP5IF1,0.000860521995094776,0.0005399322630939913,1.5937591692774555,0.20242269638518132
ATP5MC3,0.0003701178201173339,0.0023519500035988224,0.15736636388996378,-0.8030880898807258
ATP6AP1,0.00016555010675098385,0.0002257368810659281,0.7333764246642255,-0.13467305511007832
ATP6AP2,0.0002751517372169732,0.0002748559541217639,1.0010761385764932,0.00046710975317655433
ATP6V0B,0.00016182020833198422,0.00023686776776473182,0.6831668565927959,-0.1654732113296082
ATP6V1B2,0.00010242874889099001,0.00012767338061932997,0.8022717687439548,-0.09567848997927801
ATP6V1F,0.00014747444518198563,0.00022212230160087448,0.6639335362505763,-0.1778753939517797
ATP8B1,0.0001354240041359868,0.00015031101763115202,0.9009586008412475,-0.04529516444743399
ATP9A,0.00024158265144597643,0.00012898503244530263,1.8729510460713488,0.272526426227921
ATRNL1,0.000256215329858975,2.7702464283566737e-06,92.48828091115469,1.9660867072466048
AVL9,0.0003976530779074412,0.0005437244871078156,0.7313503204952958,-0.13587454395358917
AXL,3.6725153663996415e-05,0.00014770199853388158,0.24864357983329505,-0.604422750101452
AZGP1,0.00038272200762092266,0.0004199809515717389,0.9112842051255463,-0.04034615708990263
B3GNT3,3.615132313799647e-05,8.827404838935772e-05,0.40953512156303074,-0.38770884739086053
B3GNT5,0.00012968569887598734,5.9576559193324004e-05,2.1767906813007016,0.3378166695892562
B4GALNT3,3.615132313799647e-05,6.436622627529959e-05,0.5616504994929222,-0.2505338505486235
B4GALT5,0.0002171948540909788,0.00017306577557891752,1.2549844321585035,0.09863833851060952
BAAT,8.865681626699135e-05,0.0003468894537405341,0.255576568589787,-0.5924789650622343
BACE2,0.00012021749519698828,0.00017876717067937553,0.6724808293386378,-0.17232009174356927
BAG3,0.00017014075095898341,0.00016912258342628822,1.0060202931629114,0.0026067412763533153
BAIAP2L1,0.0007741605009317845,0.0015357159383118666,0.504103969763301,-0.29747988252711877
BASP1,5.307932365499482e-05,0.00016850314554972635,0.31500494238151044,-0.5016826321399912
BCAM,9.468203678999077e-05,5.182556948906719e-05,1.8269367365073397,0.2617235087857796
BCAR1,4.8775594709995245e-05,8.934832661713958e-05,0.5459038412549148,-0.262883849768148
BCAS1,0.00018219119200498223,0.00012703327455484696,1.4342005481903932,0.15660988416487442
BCAS3,0.00025908448248897475,0.0007545490790596247,0.3433633274218095,-0.46424609108783554
BCHE,7.947552785099225e-05,7.906301728101554e-05,1.005217490859355,0.002260036742677389
BCL11B,0.00010099417257599016,2.038896531518763e-05,4.953374093032576,0.6949011283871889
BCL2,0.00010214183362799004,8.601474148827117e-05,1.1874921886723095,0.07463076151570844
BCL2A1,0.0004774585583108834,9.255208699229613e-05,5.158809204925073,0.7125494660821705
BCL2L1,0.00024559946512797606,0.0003527869426707991,0.696169374264953,-0.15728508602198205
BCL2L11,4.246345892399586e-05,4.923718804112029e-05,0.8624265644198168,-0.0642778748344447
BCL2L14,0.0006849413307493132,0.0011215447807406257,0.6107124231785056,-0.21416324544871235
BCL6,0.00015866414043898454,8.796993328267068e-05,1.8036178330288675,0.25614452068406995
BDH1,0.00015809030991298457,0.000176592338785938,0.8952274543722917,-0.04806660755705222
BDKRB2,0.0001087408846769894,4.599084088553476e-05,2.3644030546784602,0.37372151176175183
BEX3,0.00018821641252798164,0.0002820556031015536,0.6673025121937205,-0.17567724015774577
BGN,0.0010428078691365483,0.0026262312337641935,0.3970738965136308,-0.40112866235115685
BHLHE40,0.00021489953198697905,0.0002899868792656417,0.7410663976631885,-0.13014287859709137
BHLHE41,8.808298574099141e-05,9.305334597743078e-05,0.9465859052758309,-0.023839966492262443
BHMT,8.521383311099169e-05,0.00021683231267403185,0.39299416244798935,-0.405613900605375
BHMT2,0.00018506034463498195,5.421090552898329e-05,3.413710633113136,0.5332267048957753
BICC1,0.0004338962139295977,0.0002593709014859751,1.6728793069837082,0.22346460910239999
BID,9.095213837099113e-05,7.990968677200309e-05,1.1381866460131944,0.056213485861303585
BIN1,4.619335734299549e-05,9.138663779825567e-05,0.5054716800608371,-0.2963031715029343
BIRC3,0.00022207241356197833,0.00039574323462050406,0.5611527731483105,-0.2509188865106458
BLNK,3.069993314099701e-05,4.1290219827046925e-05,0.7435158560450964,-0.12870976538081247
BLVRB,0.0001425968857109861,0.00024335588179960507,0.5859603008420794,-0.2321318066939506
BMP1,0.0002194901761949786,4.888607363331198e-05,4.489830331667575,0.6522299295528139
BMP2,4.533261155399558e-05,0.00019709717947865676,0.2300013205359164,-0.6382696705049493
BMP2K,0.0001159137662519887,7.292392608675072e-05,1.5895162599185488,0.201264974878526
BMP6,5.1931662602994934e-05,3.727888865012651e-06,13.93058229025792,1.14396927006076
BMPR2,0.00035846045298164504,0.0002457753666294591,1.4584881222945119,0.16390289664393193
BNIP3,0.0002278107188219778,0.00012007218638662013,1.897281341146322,0.278131735658166
BNIP3L,0.00022694997303297787,0.00017465239476396283,1.2994380829400796,0.11375559058724549
BOLA2B,0.0006828066811925934,0.00038894815200877825,1.7555210833786994,0.24440604960316198
BRI3,0.00036119475543803473,0.0006317436051015064,0.571742638186261,-0.24279941870314176
BRI3BP,3.213450945599687e-05,7.214076710072228e-05,0.4454417487844419,-0.35120908138143453
BSG,0.00024158265144597643,0.0005136318007893815,0.4703420837158001,-0.3275861611478747
BST2,0.001137934624584189,0.0003667912811310775,3.1024036914812423,0.4916983084922951
BTF3,0.0006650466264128952,0.0014452219839875397,0.4601691876966556,-0.33708246446206147
BTG2,7.316339206499286e-05,0.00039777985461460154,0.18392935493397208,-0.7353489522820527
BTN3A1,7.832786679899236e-05,0.00011045591787532083,0.7091323697785609,-0.14927268992464302
BTN3A2,0.0004049464638929005,0.00011799473578484231,3.4319027980307593,0.5355349788046736
BUB3,0.00012279973256398803,0.0001224540617082629,1.0028228614951837,0.001224226072011973
C10ORF99,0.00040323071062016067,0.0001803193431029263,2.2362033028813584,0.3495112845926702
C11ORF54,0.0003127261600594495,0.0002422519058054522,1.2909131055942809,0.11089700986441223
C12ORF45,0.00010529790152098973,8.234541904995476e-05,1.2787341753293024,0.10678027224538833
C12ORF57,0.0003951999524087915,0.0004259176271620465,0.9278788366709978,-0.032508730678409134
C12ORF75,0.00020743973514897977,0.00021469410766702634,0.9662106585184093,-0.014928176008887555
